WARNING | 2023-04-19 01:49:22,684 | cle.backends.externs | Symbol was allocated without a known size; emulation may fail if it is used non-opaquely: cplus_demangle_operators
DEBUG   | 2023-04-19 02:00:54,935 | arbiter.master_chief.sa_advanced | Creating CFGEmulated for function @ 0x437f00
DEBUG   | 2023-04-19 02:00:55,162 | arbiter.master_chief.sa_advanced | Creating DDG for function @ 0x437f00 (call_depth=1)
DEBUG   | 2023-04-19 02:00:55,301 | arbiter.master_chief.sa_advanced | Creating CDG for function @ 0x437f00
DEBUG   | 2023-04-19 02:00:55,305 | arbiter.master_chief.sa_advanced | Starting back tracking for 0x437f35
ERROR   | 2023-04-19 02:00:55,319 | arbiter.master_chief.sa_advanced | Got constant value
INFO    | 2023-04-19 02:00:55,319 | arbiter.master_chief.sa_advanced | No valid sinks in function @ 0x437f00
Analyzing targets:  73%|███████▎  | 67/92 [10:56<00:03,  7.70it/s]DEBUG   | 2023-04-19 02:00:55,320 | arbiter.master_chief.sa_advanced | Analysis of function @ 0x438010
DEBUG   | 2023-04-19 02:00:55,321 | arbiter.master_chief.sa_advanced | Creating CFGEmulated for function @ 0x438010
DEBUG   | 2023-04-19 02:00:55,526 | arbiter.master_chief.sa_advanced | Creating DDG for function @ 0x438010 (call_depth=1)
DEBUG   | 2023-04-19 02:00:55,743 | arbiter.master_chief.sa_advanced | Creating CDG for function @ 0x438010
DEBUG   | 2023-04-19 02:00:55,746 | arbiter.master_chief.sa_advanced | Starting back tracking for 0x438064
ERROR   | 2023-04-19 02:00:55,768 | arbiter.master_chief.sa_advanced | Got constant value
DEBUG   | 2023-04-19 02:00:55,768 | arbiter.master_chief.sa_advanced | Starting back tracking for 0x438110
ERROR   | 2023-04-19 02:00:55,794 | arbiter.master_chief.sa_advanced | Got constant value
INFO    | 2023-04-19 02:00:55,794 | arbiter.master_chief.sa_advanced | No valid sinks in function @ 0x438010
DEBUG   | 2023-04-19 02:00:55,795 | arbiter.master_chief.sa_advanced | Analysis of function @ 0x4386a0
DEBUG   | 2023-04-19 02:00:55,795 | arbiter.master_chief.sa_advanced | Creating CFGEmulated for function @ 0x4386a0
DEBUG   | 2023-04-19 02:00:56,001 | arbiter.master_chief.sa_advanced | Creating DDG for function @ 0x4386a0 (call_depth=1)
DEBUG   | 2023-04-19 02:00:56,097 | arbiter.master_chief.sa_advanced | Creating CDG for function @ 0x4386a0
DEBUG   | 2023-04-19 02:00:56,100 | arbiter.master_chief.sa_advanced | Starting back tracking for 0x438758
ERROR   | 2023-04-19 02:00:56,119 | arbiter.master_chief.sa_advanced | Got constant value
INFO    | 2023-04-19 02:00:56,119 | arbiter.master_chief.sa_advanced | No valid sinks in function @ 0x4386a0
Analyzing targets:  75%|███████▌  | 69/92 [10:57<00:04,  4.94it/s]DEBUG   | 2023-04-19 02:00:56,120 | arbiter.master_chief.sa_advanced | Analysis of function @ 0x438fa0
DEBUG   | 2023-04-19 02:00:56,121 | arbiter.master_chief.sa_advanced | Creating CFGEmulated for function @ 0x438fa0
DEBUG   | 2023-04-19 02:01:13,239 | arbiter.master_chief.sa_advanced | Creating DDG for function @ 0x438fa0 (call_depth=1)
DEBUG   | 2023-04-19 02:01:45,377 | arbiter.master_chief.sa_advanced | Creating CDG for function @ 0x438fa0
DEBUG   | 2023-04-19 02:01:45,523 | arbiter.master_chief.sa_advanced | Starting back tracking for 0x438fa0
ERROR   | 2023-04-19 02:01:48,841 | arbiter.master_chief.sa_advanced | Got constant value
DEBUG   | 2023-04-19 02:01:48,841 | arbiter.master_chief.sa_advanced | Starting back tracking for 0x4390a8
INFO    | 2023-04-19 02:01:52,267 | arbiter.master_chief.sa_advanced | Found source at arg num : 7
INFO    | 2023-04-19 02:01:52,268 | arbiter.master_chief.sa_advanced | 1 sinks in function @ 0x438fa0
Analyzing targets:  76%|███████▌  | 70/92 [11:53<03:22,  9.22s/it]DEBUG   | 2023-04-19 02:01:52,269 | arbiter.master_chief.sa_advanced | Analysis of function @ 0x43a4e0
DEBUG   | 2023-04-19 02:01:52,269 | arbiter.master_chief.sa_advanced | Creating CFGEmulated for function @ 0x43a4e0
DEBUG   | 2023-04-19 02:02:06,815 | arbiter.master_chief.sa_advanced | Creating DDG for function @ 0x43a4e0 (call_depth=1)
DEBUG   | 2023-04-19 02:02:26,126 | arbiter.master_chief.sa_advanced | Creating CDG for function @ 0x43a4e0
DEBUG   | 2023-04-19 02:02:26,236 | arbiter.master_chief.sa_advanced | Starting back tracking for 0x43a5a0
INFO    | 2023-04-19 02:02:26,470 | arbiter.master_chief.sa_advanced | 1 sinks in function @ 0x43a4e0
Analyzing targets:  77%|███████▋  | 71/92 [12:27<04:51, 13.90s/it]DEBUG   | 2023-04-19 02:02:26,472 | arbiter.master_chief.sa_advanced | Analysis of function @ 0x43a5d0
DEBUG   | 2023-04-19 02:02:26,472 | arbiter.master_chief.sa_advanced | Creating CFGEmulated for function @ 0x43a5d0
DEBUG   | 2023-04-19 02:02:34,998 | arbiter.master_chief.sa_advanced | Creating DDG for function @ 0x43a5d0 (call_depth=1)
DEBUG   | 2023-04-19 02:02:55,590 | arbiter.master_chief.sa_advanced | Creating CDG for function @ 0x43a5d0
DEBUG   | 2023-04-19 02:02:55,714 | arbiter.master_chief.sa_advanced | Starting back tracking for 0x43a615
ERROR   | 2023-04-19 02:02:57,585 | arbiter.master_chief.sa_advanced | Got constant value
INFO    | 2023-04-19 02:02:57,586 | arbiter.master_chief.sa_advanced | No valid sinks in function @ 0x43a5d0
Analyzing targets:  78%|███████▊  | 72/92 [12:59<05:50, 17.54s/it]DEBUG   | 2023-04-19 02:02:57,597 | arbiter.master_chief.sa_advanced | Analysis of function @ 0x43a8f0
DEBUG   | 2023-04-19 02:02:57,598 | arbiter.master_chief.sa_advanced | Creating CFGEmulated for function @ 0x43a8f0
DEBUG   | 2023-04-19 02:03:13,646 | arbiter.master_chief.sa_advanced | Creating DDG for function @ 0x43a8f0 (call_depth=1)
DEBUG   | 2023-04-19 02:03:30,128 | arbiter.master_chief.sa_advanced | Creating CDG for function @ 0x43a8f0
DEBUG   | 2023-04-19 02:03:30,213 | arbiter.master_chief.sa_advanced | Starting back tracking for 0x43ae14
ERROR   | 2023-04-19 02:03:31,844 | arbiter.master_chief.sa_advanced | Got constant value
DEBUG   | 2023-04-19 02:03:31,845 | arbiter.master_chief.sa_advanced | Starting back tracking for 0x43afee
INFO    | 2023-04-19 02:03:33,515 | arbiter.master_chief.sa_advanced | Found source at arg num : 9
DEBUG   | 2023-04-19 02:03:33,516 | arbiter.master_chief.sa_advanced | Starting back tracking for 0x43b2da
ERROR   | 2023-04-19 02:03:35,331 | arbiter.master_chief.sa_advanced | Got constant value
DEBUG   | 2023-04-19 02:03:35,331 | arbiter.master_chief.sa_advanced | Starting back tracking for 0x43b2e1
ERROR   | 2023-04-19 02:03:37,006 | arbiter.master_chief.sa_advanced | Got constant value
DEBUG   | 2023-04-19 02:03:37,009 | arbiter.master_chief.sa_advanced | Starting back tracking for 0x43b2f5
ERROR   | 2023-04-19 02:03:38,496 | arbiter.master_chief.sa_advanced | Got constant value
DEBUG   | 2023-04-19 02:03:38,501 | arbiter.master_chief.sa_advanced | Starting back tracking for 0x43b6c7
ERROR   | 2023-04-19 02:03:40,133 | arbiter.master_chief.sa_advanced | Got constant value
DEBUG   | 2023-04-19 02:03:40,134 | arbiter.master_chief.sa_advanced | Starting back tracking for 0x43b9a7
INFO    | 2023-04-19 02:03:42,079 | arbiter.master_chief.sa_advanced | Found source at arg num : 7
DEBUG   | 2023-04-19 02:03:42,080 | arbiter.master_chief.sa_advanced | Starting back tracking for 0x43b9c5
INFO    | 2023-04-19 02:03:43,983 | arbiter.master_chief.sa_advanced | Found source at arg num : 10
DEBUG   | 2023-04-19 02:03:43,984 | arbiter.master_chief.sa_advanced | Starting back tracking for 0x43bb61
ERROR   | 2023-04-19 02:03:45,584 | arbiter.master_chief.sa_advanced | Got constant value
DEBUG   | 2023-04-19 02:03:45,585 | arbiter.master_chief.sa_advanced | Starting back tracking for 0x43bb69
ERROR   | 2023-04-19 02:03:47,115 | arbiter.master_chief.sa_advanced | Got constant value
DEBUG   | 2023-04-19 02:03:47,117 | arbiter.master_chief.sa_advanced | Starting back tracking for 0x43be21
ERROR   | 2023-04-19 02:03:48,952 | arbiter.master_chief.sa_advanced | Got constant value
DEBUG   | 2023-04-19 02:03:48,952 | arbiter.master_chief.sa_advanced | Starting back tracking for 0x43c017
INFO    | 2023-04-19 02:03:50,661 | arbiter.master_chief.sa_advanced | Found source at arg num : 23
DEBUG   | 2023-04-19 02:03:50,661 | arbiter.master_chief.sa_advanced | Starting back tracking for 0x43c10f
ERROR   | 2023-04-19 02:03:52,536 | arbiter.master_chief.sa_advanced | Got constant value
DEBUG   | 2023-04-19 02:03:52,537 | arbiter.master_chief.sa_advanced | Starting back tracking for 0x43c114
ERROR   | 2023-04-19 02:03:54,234 | arbiter.master_chief.sa_advanced | Got constant value
DEBUG   | 2023-04-19 02:03:54,236 | arbiter.master_chief.sa_advanced | Starting back tracking for 0x43c224
DEBUG   | 2023-04-19 02:03:55,923 | arbiter.master_chief.sa_advanced | Starting back tracking for 0x43c84c
DEBUG   | 2023-04-19 02:03:57,690 | arbiter.master_chief.sa_advanced | Starting back tracking for 0x43c8d1
ERROR   | 2023-04-19 02:03:59,593 | arbiter.master_chief.sa_advanced | Got constant value
DEBUG   | 2023-04-19 02:03:59,595 | arbiter.master_chief.sa_advanced | Starting back tracking for 0x43cd9f
ERROR   | 2023-04-19 02:04:02,048 | arbiter.master_chief.sa_advanced | Got constant value
DEBUG   | 2023-04-19 02:04:02,056 | arbiter.master_chief.sa_advanced | Starting back tracking for 0x43cfd2
DEBUG   | 2023-04-19 02:04:03,812 | arbiter.master_chief.sa_advanced | Starting back tracking for 0x43d1f7
DEBUG   | 2023-04-19 02:04:05,455 | arbiter.master_chief.sa_advanced | Starting back tracking for 0x43d530
INFO    | 2023-04-19 02:04:07,137 | arbiter.master_chief.sa_advanced | Found source at arg num : 27
INFO    | 2023-04-19 02:04:07,137 | arbiter.master_chief.sa_advanced | 9 sinks in function @ 0x43a8f0
Analyzing targets:  79%|███████▉  | 73/92 [14:08<09:22, 29.58s/it]DEBUG   | 2023-04-19 02:04:07,148 | arbiter.master_chief.sa_advanced | Analysis of function @ 0x43d860
DEBUG   | 2023-04-19 02:04:07,149 | arbiter.master_chief.sa_advanced | Creating CFGEmulated for function @ 0x43d860
DEBUG   | 2023-04-19 02:04:07,248 | arbiter.master_chief.sa_advanced | Creating DDG for function @ 0x43d860 (call_depth=1)
DEBUG   | 2023-04-19 02:04:07,275 | arbiter.master_chief.sa_advanced | Creating CDG for function @ 0x43d860
DEBUG   | 2023-04-19 02:04:07,277 | arbiter.master_chief.sa_advanced | Starting back tracking for 0x43d860
ERROR   | 2023-04-19 02:04:07,277 | arbiter.master_chief.sa_advanced | Got constant value
DEBUG   | 2023-04-19 02:04:07,277 | arbiter.master_chief.sa_advanced | Starting back tracking for 0x43d8ac
ERROR   | 2023-04-19 02:04:07,278 | arbiter.master_chief.sa_advanced | Got constant value
INFO    | 2023-04-19 02:04:07,278 | arbiter.master_chief.sa_advanced | No valid sinks in function @ 0x43d860
Analyzing targets:  80%|████████  | 74/92 [14:08<06:40, 22.26s/it]DEBUG   | 2023-04-19 02:04:07,279 | arbiter.master_chief.sa_advanced | Analysis of function @ 0x43d9b0
DEBUG   | 2023-04-19 02:04:07,279 | arbiter.master_chief.sa_advanced | Creating CFGEmulated for function @ 0x43d9b0
DEBUG   | 2023-04-19 02:04:10,262 | arbiter.master_chief.sa_advanced | Creating DDG for function @ 0x43d9b0 (call_depth=1)
DEBUG   | 2023-04-19 02:04:13,597 | arbiter.master_chief.sa_advanced | Creating CDG for function @ 0x43d9b0
DEBUG   | 2023-04-19 02:04:13,635 | arbiter.master_chief.sa_advanced | Starting back tracking for 0x43daa0
ERROR   | 2023-04-19 02:04:13,651 | arbiter.master_chief.sa_advanced | Got constant value
DEBUG   | 2023-04-19 02:04:13,651 | arbiter.master_chief.sa_advanced | Starting back tracking for 0x43daaa
ERROR   | 2023-04-19 02:04:13,668 | arbiter.master_chief.sa_advanced | Got constant value
DEBUG   | 2023-04-19 02:04:13,668 | arbiter.master_chief.sa_advanced | Starting back tracking for 0x43dd4e
DEBUG   | 2023-04-19 02:04:13,719 | arbiter.master_chief.sa_advanced | Starting back tracking for 0x43df00
ERROR   | 2023-04-19 02:04:13,756 | arbiter.master_chief.sa_advanced | Got constant value
DEBUG   | 2023-04-19 02:04:13,756 | arbiter.master_chief.sa_advanced | Starting back tracking for 0x43df0a
INFO    | 2023-04-19 02:04:13,789 | arbiter.master_chief.sa_advanced | 2 sinks in function @ 0x43d9b0
Analyzing targets:  82%|████████▏ | 75/92 [14:15<05:08, 18.13s/it]DEBUG   | 2023-04-19 02:04:13,790 | arbiter.master_chief.sa_advanced | Analysis of function @ 0x43e980
DEBUG   | 2023-04-19 02:04:13,791 | arbiter.master_chief.sa_advanced | Creating CFGEmulated for function @ 0x43e980
DEBUG   | 2023-04-19 02:04:14,240 | arbiter.master_chief.sa_advanced | Creating DDG for function @ 0x43e980 (call_depth=1)
DEBUG   | 2023-04-19 02:04:14,511 | arbiter.master_chief.sa_advanced | Creating CDG for function @ 0x43e980
DEBUG   | 2023-04-19 02:04:14,514 | arbiter.master_chief.sa_advanced | Starting back tracking for 0x43e9c6
ERROR   | 2023-04-19 02:04:14,535 | arbiter.master_chief.sa_advanced | Got constant value
DEBUG   | 2023-04-19 02:04:14,535 | arbiter.master_chief.sa_advanced | Starting back tracking for 0x43ea38
ERROR   | 2023-04-19 02:04:14,559 | arbiter.master_chief.sa_advanced | Got constant value
INFO    | 2023-04-19 02:04:14,559 | arbiter.master_chief.sa_advanced | No valid sinks in function @ 0x43e980
Analyzing targets:  83%|████████▎ | 76/92 [14:16<03:34, 13.40s/it]DEBUG   | 2023-04-19 02:04:14,560 | arbiter.master_chief.sa_advanced | Analysis of function @ 0x43ec30
DEBUG   | 2023-04-19 02:04:14,561 | arbiter.master_chief.sa_advanced | Creating CFGEmulated for function @ 0x43ec30
DEBUG   | 2023-04-19 02:04:16,951 | arbiter.master_chief.sa_advanced | Creating DDG for function @ 0x43ec30 (call_depth=1)
DEBUG   | 2023-04-19 02:04:19,209 | arbiter.master_chief.sa_advanced | Creating CDG for function @ 0x43ec30
DEBUG   | 2023-04-19 02:04:19,232 | arbiter.master_chief.sa_advanced | Starting back tracking for 0x43ef99
ERROR   | 2023-04-19 02:04:19,587 | arbiter.master_chief.sa_advanced | Got constant value
DEBUG   | 2023-04-19 02:04:19,587 | arbiter.master_chief.sa_advanced | Starting back tracking for 0x43efb6
ERROR   | 2023-04-19 02:04:19,906 | arbiter.master_chief.sa_advanced | Got constant value
DEBUG   | 2023-04-19 02:04:19,906 | arbiter.master_chief.sa_advanced | Starting back tracking for 0x43f230
INFO    | 2023-04-19 02:04:20,288 | arbiter.master_chief.sa_advanced | Found source at arg num : 11
DEBUG   | 2023-04-19 02:04:20,289 | arbiter.master_chief.sa_advanced | Starting back tracking for 0x43f251
INFO    | 2023-04-19 02:04:20,644 | arbiter.master_chief.sa_advanced | Found source at arg num : 13
INFO    | 2023-04-19 02:04:20,644 | arbiter.master_chief.sa_advanced | 2 sinks in function @ 0x43ec30
Analyzing targets:  84%|████████▎ | 77/92 [14:22<02:50, 11.35s/it]DEBUG   | 2023-04-19 02:04:20,646 | arbiter.master_chief.sa_advanced | Analysis of function @ 0x43f320
DEBUG   | 2023-04-19 02:04:20,646 | arbiter.master_chief.sa_advanced | Creating CFGEmulated for function @ 0x43f320
DEBUG   | 2023-04-19 02:04:21,739 | arbiter.master_chief.sa_advanced | Creating DDG for function @ 0x43f320 (call_depth=1)
DEBUG   | 2023-04-19 02:04:22,766 | arbiter.master_chief.sa_advanced | Creating CDG for function @ 0x43f320
DEBUG   | 2023-04-19 02:04:22,775 | arbiter.master_chief.sa_advanced | Starting back tracking for 0x43f320
ERROR   | 2023-04-19 02:04:22,776 | arbiter.master_chief.sa_advanced | Got constant value
DEBUG   | 2023-04-19 02:04:22,776 | arbiter.master_chief.sa_advanced | Starting back tracking for 0x43f588
INFO    | 2023-04-19 02:04:22,818 | arbiter.master_chief.sa_advanced | Found source at arg num : 14
INFO    | 2023-04-19 02:04:22,819 | arbiter.master_chief.sa_advanced | 1 sinks in function @ 0x43f320
Analyzing targets:  85%|████████▍ | 78/92 [14:24<02:02,  8.73s/it]DEBUG   | 2023-04-19 02:04:22,820 | arbiter.master_chief.sa_advanced | Analysis of function @ 0x43fd20
DEBUG   | 2023-04-19 02:04:22,820 | arbiter.master_chief.sa_advanced | Creating CFGEmulated for function @ 0x43fd20
DEBUG   | 2023-04-19 02:04:22,864 | arbiter.master_chief.sa_advanced | Creating DDG for function @ 0x43fd20 (call_depth=1)
DEBUG   | 2023-04-19 02:04:22,874 | arbiter.master_chief.sa_advanced | Creating CDG for function @ 0x43fd20
DEBUG   | 2023-04-19 02:04:22,875 | arbiter.master_chief.sa_advanced | Starting back tracking for 0x43fd38
DEBUG   | 2023-04-19 02:04:22,877 | arbiter.master_chief.sa_advanced | Starting back tracking for 0x43fd80
ERROR   | 2023-04-19 02:04:22,878 | arbiter.master_chief.sa_advanced | Got constant value
INFO    | 2023-04-19 02:04:22,878 | arbiter.master_chief.sa_advanced | 1 sinks in function @ 0x43fd20
DEBUG   | 2023-04-19 02:04:22,879 | arbiter.master_chief.sa_advanced | Analysis of function @ 0x43fe90
DEBUG   | 2023-04-19 02:04:22,879 | arbiter.master_chief.sa_advanced | Creating CFGEmulated for function @ 0x43fe90
DEBUG   | 2023-04-19 02:04:23,095 | arbiter.master_chief.sa_advanced | Creating DDG for function @ 0x43fe90 (call_depth=1)
DEBUG   | 2023-04-19 02:04:23,217 | arbiter.master_chief.sa_advanced | Creating CDG for function @ 0x43fe90
DEBUG   | 2023-04-19 02:04:23,221 | arbiter.master_chief.sa_advanced | Starting back tracking for 0x43fec5
INFO    | 2023-04-19 02:04:23,229 | arbiter.master_chief.sa_advanced | Found source at arg num : 2
INFO    | 2023-04-19 02:04:23,229 | arbiter.master_chief.sa_advanced | 1 sinks in function @ 0x43fe90
Analyzing targets:  87%|████████▋ | 80/92 [14:24<00:58,  4.90s/it]DEBUG   | 2023-04-19 02:04:23,231 | arbiter.master_chief.sa_advanced | Analysis of function @ 0x440c60
DEBUG   | 2023-04-19 02:04:23,231 | arbiter.master_chief.sa_advanced | Creating CFGEmulated for function @ 0x440c60
DEBUG   | 2023-04-19 02:05:00,662 | arbiter.master_chief.sa_advanced | Creating DDG for function @ 0x440c60 (call_depth=1)
DEBUG   | 2023-04-19 02:05:01,199 | arbiter.master_chief.sa_advanced | Creating CDG for function @ 0x440c60
DEBUG   | 2023-04-19 02:05:01,210 | arbiter.master_chief.sa_advanced | Starting back tracking for 0x440d05
INFO    | 2023-04-19 02:05:01,259 | arbiter.master_chief.sa_advanced | 1 sinks in function @ 0x440c60
Analyzing targets:  88%|████████▊ | 81/92 [15:02<02:22, 12.95s/it]DEBUG   | 2023-04-19 02:05:01,264 | arbiter.master_chief.sa_advanced | Analysis of function @ 0x441420
DEBUG   | 2023-04-19 02:05:01,264 | arbiter.master_chief.sa_advanced | Creating CFGEmulated for function @ 0x441420
DEBUG   | 2023-04-19 02:05:02,103 | arbiter.master_chief.sa_advanced | Creating DDG for function @ 0x441420 (call_depth=1)
DEBUG   | 2023-04-19 02:05:02,384 | arbiter.master_chief.sa_advanced | Creating CDG for function @ 0x441420
DEBUG   | 2023-04-19 02:05:02,401 | arbiter.master_chief.sa_advanced | Starting back tracking for 0x4415a0
ERROR   | 2023-04-19 02:05:02,401 | arbiter.master_chief.sa_advanced | Could not find target instruction
